Rank,Song,Artist,Year,Lyrics
39,so gone,monica,2003, so gone over you you you you yeah new monica woosilly of me devoted so much time to find you unfaithful boy i never lost my minddrive pass your house every night in an unmarked car wondering what she had on me to make you break my heart yeahyou make me feel you make me feel im so gone so gone oh you make me you make me feel whoa and i love you to love you baby i so gone ohnights i couldnt sleep uh you let the sun beat you home i asked myself over again what am i doing wrongto make you stay out all night and not think to call what does she have over me to make him not think to call homeyou make me feel you make me feel im so gone so gone oh you make me you make me feel whoa and i love you to love you baby i so gone ohlisten boy im a rowdy chick some times i have to fight cause my mouth too slick baby why you doing me like i aint worth this shit make me wanna ride passed your house and sit kick down your door and smack your chick just to show you monica not having it so in love with you like a drug habit get so gone you treat me so unrealwhat she do i do better oh oh  what she do to make you love her what did she do is it real or forever baby please cant we stay together is it real or foreverwhat she do i do better yeah yeah yeah yeah what she do to make you love her yeah oh  is it real or forever is it real baby please cant we stay together ohwhoa and i love you to love you baby whoa and i love you to love you baby whoa and i love you to love you baby oh whoa and i love you to love you baby whoa and i love you to love you baby whoa and i love you to love you baby just to show you monica not having it yeahyou make me feel you make me feel im so gone so gone oh you make me you make me feel whoa and i love you to love you baby i so gone ohsaid that i need you i dont really need you said that i need you oh 
40,air force ones,nelly featuring st lunatics,2003, big boy big boy big boyi said give me two pairs cause i need two pairs so i can get to stomping in my air force ones big boy stomping in my air force onesi like the all white high top strap with the gum bottom big boy theres something bout them thats dirty why i got em big boy i leave um strapped and laced and come up out um big boy the last person that touched em i been shot em big boynow if you looked and seen lime green forces and kiwi big boy you couldnt get this color if you had a personal genie big boy you now i keep it hiphop my niggas flip flop big boy yea my force ones and tip top me now form a flip flop big boyi like the limited edition to kaki and army green big boy patent leather pin stripe you should see how i do the strings big boy size twelve with the strap red and white with a cardinal cap big boy all flavors well it just depend on when and dont get me where i am at big boydont get me dont get me wrong man and murphy lee aint dumb man big boy cause if the shoe is on the shelf you should have some man big boy you can not sit up and tell me that you have none man big boy you may not have three or four but you got one man big boyi said give me two pairs cause i need two pairs so i can get to stomping in my air force ones big boy stomping in my air force onesi said give me two pairs cause i need two pairs so i can get to stomping in my air force ones big boy stomping in my air force oneswe up in footlocker im looking like i need those big boy ten in a half and if you got em give me two of those big boy i can tell she never seen murphy lee before big boy cause shes just standing there as if im shooting free throws big boy i said excuse me miss i only wanna buy shoes big boy she said i love you murph especially in the white in blue big boy i said the white in blue sound nice make it twice big boy and i signed an autograph thanks for the advice big boyi keep it real dirty dirty you know how i do big boy purple in gold with the lakers the broncos the orange in blue big boy i like em floppy with ankle socks lows mids and high tops big boy with the clear sole but this tims and fat laces with it is cold big boy but when the winter goes and the hot summer flows big boy then its back to the all purpose with em and dots in the toe big boy then im stopping this dough that im spending fa sure big boy on them nike air force n e behind the o big boyok li i treat my shoe like my ride big boy chrome on the fat laces at what wood on the inside big boy spray candy on the swoosh with the electric poofs big boy since i put a kit on the sole now i got a wider shoe big boy you see that low misk with the purple coop im driving them big boy kyjuan where you getting them colors are you dying them big boy ten is my size in them no point in tiein them big boy aint no point in trying these on you know im buying them big boynow dont nothing get the hype on first site like white on whites big boy them three quarters them lows they all tight big boy the only problem they only good for one night big boy cause once you scuff um you fucked up your whole night big boy whats my basis the look up sto on his faces big boy this kids outrageous he buying them by the cases big boy cause once i cop um gut um and switch the laces big boy they all purpose ya heard me kinda like my daytons big boyi said give me two pairs cause i need two pairs so i can get to stomping in my air force ones big boy stomping in my air force onesi said give me two pairs cause i need two pairs so i can get to stomping in my air force ones big boy stomping in my air force ones big boysi wore spurs at first now theres tape on them big boy damn when those come out so i write the date on them big boy these louies vuitton ones you gotta wait on them big boy i had to get em early so i spent more cake on them big boylook im trying to keep it up like a one minute man big boy while ali on the kawasaki two head bands big boy jewellery and all fish bowl in the mall big boy i got some fifteens security buying shoes and all big boynow some time i get em free some time i gotta pay big boy walk in the mall and they now what im bout to say big boy gimme the black and platinum and leather gray big boy ones in the back and the pair you got on display check big boynow were the boxes were i keep mine keep mine you should beep mine big boy beep mine maybe once or twice but never three times big boy im just a sneaker pro i love pumas and shell toes big boy but cant nothing compare to a fresh crispy white pair big boyi said give me two pairs cause i need two pairs so i can get to stomping in my air force ones big boy stomping in my air force onesi said give me two pairs cause i need two pairs so i can get to stomping in my air force ones big boy stomping in my air force onesbig boy big boy big boy big boy 
41,never leave you uh oooh uh oooh,lumidee,2003,lumidee feat busta rhymes fabolous busta rhymes whoo yeah hey yo techs move where ya black its gonna be one of them hot summers yeah busta bust down uh oh uh oh uh oh uh oh here we go uh oh uh oh uh oh uh oh sling po uh oh uh oh uh oh uh oh lumidee hey yo ya know why she going uh oh right check it you got a hotter other than my copacabana mama you gotta like my dick when im loving persona mama always love to get with you whenever u need me mama holla how you check me can you give me the oochie walla walla swallow a couple shots of jag and make a dolla lil mama in the crib with a poke to complete your scalla talk about an example of a shorty that might need to prowla got a chick in the bug it come with a little shoppahora take you to the caribbean down the carolina to the mediterranean and enjoy the water when the role is wacky you keepin me stocky takin care of this super mike when you check on your papi when youre right baby hug me with all your might and put it on cause you know its on tonight break up or make up you know we im gone when you find an empty ride we will be together and still be bright lumidee never ever wanna let you go tell me what youre feeling cause i want to know if youre around you know im down ill be that girl that keeps you around im only here just because it feels good say enough to keep you right believe your love i never thought youd be the one that make me shine brighter than the sun there aint no ups and downs no winning out youre here right now chorus if you want me to stay ill never leave if you want me to stay well always be if you want me to stay love endlessly if you want me to stay if you want me to stay ill never leave you uh oh uh oh uh oh uh oh fabolous fabolous uhlumidee i aint never gon believe whoever gonna leave it feels so good on my arm somethin like the baseball jacket with a leather on the sleeve all flooded tommys that cost seven hundred gs you lovin hate the type that love everyone to see baby girl go down like she never wanna breathe whoouh oh i got a playa right cause this kid dont usually let them stay tonight and when i know you wrong i say it right and when i wanna say no i say i might cause its real talk you know it aint another and anytime im gone you know im thinkin of you and anytime you need you know i got you covered you know none of the others do what i does i keep your rocks bluer than hers keep your shoes newer than hers and i do it because uh chorus
42,beautiful,snoop dogg featuring pharrell and charlie wilson,2003, yeah yeah yeah yeah oh yeah theres something about you yeah yeah yeah yeah oh yeah theres something about youbeautiful i just want you to know oh youre my favorite girl oh yeah theres something about youbeautiful i just want you to know oh youre my favorite girl oh yeah theres something about youi know you gon lose it this new snoop shit come on baby boo you gotsta get into it oh dont fool wit the player with the cool whip yeahyeah you know im always on that cool shit walk to it do it how you do it have a glass lemme put you in the mood and oh lil cutie lookin like a student long hair with ya big fat booty back in the days you was a girl i went to school wit had to tell your moms and sister to cool it oh the girl wanna do it i just might do it here to walk wit some pimppimp clue wit mommy dont worry i wont abuse it hurry up and finish so you can watch clueless ohhooo i laugh at these niggas when they ask who do this but everybody know who girl that you isbeautiful i just want you to know oh youre my favorite girl oh yeah theres something about youbeautiful i just want you to know oh youre my favorite girl oh yeah theres something about youwhen i see my baby boo shit i get foolish smack a nigga that tries to pursue it oh homeboy she taken just move it i asked you nicely dont make the dogg lose it we just blow dro and keep the flow movin in a 64 me and baby boo cruisin oh body rag interior blue and have them hydraulics squeakin when we screwin now shes yellin hollerin out snoop and hootin hollerin hollerin hootin oh black and beautiful you the one im choosin hair long and black and curly like youre cuban keep groovin thats what we doin and we gon be together until your moms move in ohoh yeah theres something about youbeautiful i just want you to know oh youre my favorite girl oh yeah theres something about youbeautiful i just want you to know oh youre my favorite girl oh yeah theres something about yousee i just want you to know that you are really special oh why oh why oh why oh whysee i just want you to know that you are really special oh why oh why oh why oh whyoh yeah theres something about yousnoop dogg clothing thats what im groomed in you got my pictures on the wall in your roomin oh girls be complainin you keep me boomin but girls like that wanna listen to pat boone oh yeah theres something about you yous a college girl but that dont stop you from doin come and see the dogg in a hood near youin oh you dont ask why i roll wit a crew and twist up my fingers and wear dark bluein oh yeah theres something about you on the east side thats the crew i choose nothin i do is new to you ohhooo i smack up the world if they rude to you cause baby girl youre so beautifulbeautiful i just want you to know oh youre my favorite girl oh yeah theres something about youbeautiful i just want you to know oh youre my favorite girl oh yeah theres something about yousee i just want you to know that you are really special oh why oh why oh why oh whysee i just want you to know that you are really special oh why oh why oh why oh whysee i just want you to know that you are really special oh why oh why oh why oh whysee i just want you to know that you are really special oh why oh why oh why oh whyyeah oh yeah theres something about you yeah oh yeah theres something about you yeah oh yeah theres something about you 
43,gossip folks,missy elliott featuring ludacris,2003, yo yo yo move out of the way we got missy elliott coming through girl that is missy elliott she lost a lot of weight girl i heard she eats one cracker a day oh well i heard the bitch was married to tim and started fucking with trina i heard the bitch got hit with three zebras and a monkey i cant stand the bitch no waywhen i walk up in the piece i aint gotta even speak im a bad mamajama goddammit motherfucker you aint gotta like me how you studying these hoes need to talk what you know and stop talking bout who im sticking and licking jus mad it aint yours i know yall poor yall broke yall job jus hanging up clothes step to me get burnt like toast muthafuckas adios amigos halves halves wholes wholes i dont brag i mostly boast from the va to the la coast iffy kiffy izzy ohmusi ques i sews on bews i pues a twos on que zat pue zoo my kizzer pous zigga ay zee its all kizza its always like its all kizza its always like na zound wa zee wa zoom zoom zeewhen i pull up in my whip bitches wanna talk shit im driving im glad and im styling in these muthafuckas eyes did you see it im gripping these curbs skuur did ya heard i love em my fellas my furs i fly like a bird chicken heads on the prowl who you trying fuck now naw you aint getting loud better calm down for i smack your ass down i need my drums bass high has to be my snare strings horns and i need my tim sound right left izzy kizzy looky heremusi ques i sews on bews i pues a twos on que zat pue zoo my kizzer pous zigga ay zee its all kizza its always like its all kizza its always like na zound wa zee wa zoom zoom zeei dont go out my house shorty you just waiting to see who gon roll up in the club and then report that next week just wanna see who i am fucking boy sniffing some coke i know by the time i finish this line im a hear this on the radioyeah uh huh okay once upon a time in college park where they live life fast and they scared of dark there was a little nigga by the name of cris nobody paid him any mind no one gave a shit knowing he could rap no one lifted a hand so he went about his business and devised a plan made a cd and then he hit the block 50 thousand sold seven dollars a pop hold the phone three years later steeped out the swamp with ten and a half gators all around the world on the microphone leaving the booth smelling like burberry cologne still riding chrome got bitches in the kitchen never home alone and hes on the grind please let me know if hes on your mind and respect youll give me ludacris i live loud just like timmy fuck have to clear these rumors i got a headache and its not from tumors get up on my lap and get my head sucked tight sprayed so i never let the bed bugs bight hard to the core core to the right drop down turn around pick a bale of cottonmusi ques i sews on bews i pues a twos on que zat pue zoo my kizzer pous zigga ay zee its all kizza its always like its all kizza its always like na zound wa zee wa zoom zoom zeeyo straight up missy killed that shit tonight for real i know i know i dont even care about her being preganant by michael jackson you know what we should do we should go get her album when it comes out there she go there she go there she heeeey misssyhi missy whats up fools you think i aint knowin yall broke milli vanilli jay jay fan wannabes aint over here gossiping bout me yo how bout you buff these pumas for 20 cents so your lights wont get cut off you soggy breasts cow stomachs yo take those baby gap shirts off too you just mad cuz payless ran out of plastic pumps for the after party yo by the way go get my album damn 
44,miss independent,kelly clarkson,2003, miss independent miss selfsufficient miss keep your distance miss unafraid miss out of my way miss dont let a man interfere no miss on her own miss almost grown miss never let a man help her off her throne so by keeping her heart protected shed never ever feel rejected little miss apprehensive said ooh she fell in lovewhat is the feelin takin over thinkin no one could open my door surprise its time to feel whats real what happened to miss independent no more the need to be defensive goodbye old you when love is truemiss guarded heart miss play it smart miss if you want to use that line you better not start no but she miscalculated she didnt want to end up jaded and this miss decided not to miss out on true love so by changing her misconceptions she went in a new direction and found inside she felt a connection she fell in lovewhat is the feelin takin over thinkin no one could open my door surprise its time to feel whats real what happened to miss independent no more the need to be defensive goodbye old you when love is truewhen miss independence walked away no time for love that came her way she looked in the mirror and thought today what happened to miss no longer afraid it took some time for her to see how beautiful love could truly be no more talk of why cant that be me im so glad i finally seewhat is the feelin takin over thinkin no one could open my door surprise its time to feel whats real what happened to miss independent no more the need to be defensive goodbye old you when love is true 
45,calling all angels,train,2003, i need a sign to let me know youre here all of these lines are being crossed over the atmosphere i need to know that things are gonna look up cause i feel us drowning in a sea spilled from a cupwhen there is no place safe and no safe place to put my head when you can feel the world shake from the words that are saidand im calling all angels and im calling all you angelsand i wont give up if you dont give up i wont give up if you dont give up i wont give up if you dont give up i wont give up if you dont give upi need a sign to let me know youre here cause my tv set just keeps it all from being clear i want a reason for the way things have to be i need a hand to help build up some kind of hope inside of meand im calling all angels and im calling all you angelswhen children have to play inside so they dont disappear while private eyes solve marriage lies cause we dont talk for years and football teams are kissing queens and losing sight of having dreams in a world where what we want is only what we want until its oursand im calling all angels and im calling all you angelsand im calling all angels i wont give up if you dont give up i wont give up if you dont give up and im calling all you angels i wont give up if you dont give up i wont give up if you dont give upcalling all you angels i wont give up if you dont give up calling all you angels i wont give up if you dont give up calling all you angels i wont give up if you dont give up 
46,damn,youngbloodz featuring lil jon,2003, ok ok ok ok ok ok this sean paul lil john jbo youngbloodz you already know how we do it homeboy its atown 105 road for dem hoes its atown east side for dem hoes attic crew you already know lil john eastside boyz and yo boy sean paul let me tell ya like this here boy lets gothey callin me to come back to the streets sean p aka sharp crease said it was necessary these sucka niggaz out here very scary they come from the hole they livin in the month of february ok then put a sissy nigga on display then kick in ya door and have my folk dem bring dem ks in im still attic adouble tisee it aint a hoe out there fo real who dont know bout me bitch im fo sho wit it dont make me pop that trunk to the lac bitch i will go get it and i aint selfish i will let you and your hoe feel it wont catch me sippin on no cris and got a cold billy its youngbloodz atown malt liquor sippin comin straight from the gutter toetag a motherfucker leave em under a cover lil john he drop the beat that make ya bounce like rubber sean paul he tote the heat to make ya mug then slug ya yeahif you dont give a damn we dont give a fuck if you dont give a damn we dont give a fuck if you dont give a damn we dont give a fuck if you dont give a damn we dont give a fuck dont start no shit it wont be no shit dont start no shit it wont be no shit dont start no shit it wont be no shit dont start no shit it wont be no shiti post up get to it drink hand in hand they call me mr herringbone cause thats my right hand man old school straight foolish like no other indeed with lil john its youngbloodz they crunk as can be attic crew 105 thats if you lookin to rumble cock back bust aim now i done got yo number in the club you gone feel it when it drop this summer like rain we gone pour and hit you hard like thunder cause in the dirty we dem boys that drank you under the table where dem niggaz pimp hoes in fly suits and gators in my chevy so super im the one to call just dial 1800430 slash alcohol and dawg im not the one that you really just want to clown im cool in my way but shit still i shut em down and piss on them haters jbo he cuts a fool in the cut bout slizzard somewhere thats how we do yeahif you dont give a damn we dont give a fuck if you dont give a damn we dont give a fuck if you dont give a damn we dont give a fuck if you dont give a damn we dont give a fuck dont start no shit it wont be no shit dont start no shit it wont be no shit dont start no shit it wont be no shit dont start no shit it wont be no shitout of town hard heads get swiss cheesed up and you gon need more than stitches to patch that leak up chump like me up my mouth tbd up with the plush leather guts steady grippin the butt oh you fo sho with it then pull yo pistol show a nigga you aint hoe with it and i aint selfish i will let you and your folk feel it talkin big boy shit me muggin like a motherfucker my hand on my dickcause at a grip we keep it jumpin like it aint nuttin new we started off with shake em off so look up now oh guess who its them boys from the bottom who took you down 85 and hit you with that youway so dont be surprised we buckin blowin chillin and sippin on something good im peepin out the scenery and wishin a nigga would in case it just might pop im bout ready to lock and load to take you through the south to show you how we throw dem bowsif you dont give a damn we dont give a fuck if you dont give a damn we dont give a fuck if you dont give a damn we dont give a fuck if you dont give a damn we dont give a fuck dont start no shit it wont be no shit dont start no shit it wont be no shit dont start no shit it wont be no shit dont start no shit it wont be no shitif you dont give a damn we dont give a fuck if you dont give a damn we dont give a fuck if you dont give a damn we dont give a fuck if you dont give a damn we dont give a fuck dont start no shit it wont be no shit dont start no shit it wont be no shit dont start no shit it wont be no shit dont start no shit it wont be no shit 
47,this is the night,clay aiken,2003, when the world was in upside down i could take all the time i had but im not gonna wait when a moment can vanish so fast cause every kiss is a kiss you can never get backlift me up in your arms if you told me thats where heaven is well youd be right ive been waiting forever for this this is the nightwhen the answer to all my dreams is as close as a touch away why am i here holding back what im trying to saylift me up in your arms if you told me that is where heaven is well youd be right hold me close to your heart i will go with you to the end of the earth and well fly ive been waiting forever for this this is the nightthis is the night where we capture forever and all out tomorrows begin after tonight we will never be lonely againlift me up in your arms if you told me that is where heaven is well youd be right hold me close to your heart i would go with you to the end of the earth and well fly ive been waiting forever for this this is the night 
48,your body is a wonderland,john mayer,2003, we got the afternoon you got this room for two one thing ive left to do discover me discoverin you ohone mile to every inch of your skin like porcelain one pair of candy lips and your bubblegum tongue uh uh uhand if you want love then make it swim in a deep sea of blankets take all your big plans and break em this is bound to be a whileyour body is a wonderland your body is a wonder ill use my hands your body is a wonderlandsomething bout the way the hair falls in your face i love the shape you take when crawlin towards the pillowcaseyou tell me where to go and though i might leave to find it ill never let your head hit the bed without my hand behind ityou want love well make it swim in a deep sea of blankets take all your big plans and break em this is bound to be a whileyour body is a wonderland your body is a wonder ill use my hands your body is a wonderlanddamn baby you frustrate me i know youre mine all mine all mine but you look so good it hurts sometimesyour body is a wonderland your body is a wonder ill use my hands your body is a wonderland your body is a wonderland oh no 
49,headstrong,trapt,2003, circling your circling your circling your head contemplating everything you ever said now i see the truth i got a doubt a different motive in your eyes and now im out see you lateri see your fantasy you want to make it a reality paved in gold see inside inside of our heads yeah well now thats overi see your motives inside decisions to hideback off ill take you on headstrong to take on anyone i know that you are wrong headstrong were headstrongback off ill take you on headstrong to take on anyone i know that you are wrong and this is not where you belongi cant give everything away i wont give everything awayconclusions manifest your first impressions got to be your very best i see youre full of shit and thats alright thats how you play i guess you get through every night well now thats overi see your fantasy you want to make it a reality paved in gold see inside inside of our heads yeah well now thats overi see your motives inside decisions to hideback off ill take you on headstrong to take on anyone i know that you are wrong headstrong were headstrongback off ill take you on headstrong to take on anyone i know that you are wrong and this is not where you belongwhere you belong i cant give everything away this is not where you belong i wont give everything awayi know i know all about i know i know all about i know i know all about i know i know all about your motives inside and your decision to hideback off ill take you on headstrong to take on anyone i know that you are wrong headstrong were headstrongback off ill take you on headstrong to take on anyone i know that you are wrong and this is not where you belongwhere you belong this is not where you belong i cant give everything away this is not where you belong i wont give everything away this is not where you belong 
50,in those jeans,ginuwine,2003, looking good plenty tight is there room any more room for me in those jeans really thick like i like it tell me is there any more room for me in those jeans looking tasty really scrumptious tell me is there any more room for me in those jeans looking good plenty tight is there room any more room for megot on my ride seen you from a far and i couldnt stop myself from looking hard staring you wore these jeans girl you wore these jeans and you made a thug want to cry something terrible i had to have have you for myself baby you dont know what those jeans do to me make me want to get down on one knee youve got that thunder and it only makes me wonder how it feels to get up in those jeans oh those jeanslooking good plenty tight is there room any more room for me in those jeans really thick like i like it tell me is there any more room for me in those jeans looking tasty really scrumptious tell me is there any more room for me in those jeans looking good plenty tight is there room any more room for meyou are the bomb girl youre tight to death baby i dont know the words to say to you all that i know baby all i know is that im loving what i see and im feeling you i want to know all i want to know is if i could have whats up in those jeans baby can i have whats up in those jeans dont get alarmed cause i dont mean no harm but i love the way you wear those jeans levis prada baby phat i love them love the way you wearing them i love them yeah calvin iceberg sergio i love them trying to get inside of those yeah yeah yeahlooking good plenty tight is there room any more room for me in those jeans really thick like i like it tell me is there any more room for me in those jeans looking tasty really scrumptious tell me is there any more room for me in those jeans looking good plenty tight is there room any more room for mei want to say that those jeans looking good fitting right baby damn those jeans any kind doesnt matter if you wearin them you look fine baby damn those jeans anytime that i see you i want in you wear em well baby damn those jeans you the shit you the bomb all i want to know is can i have whats in those jeans can i get in those jeans can i babylooking good plenty tight is there room any more room for me in those jeans really thick like i like it tell me is there any more room for me in those jeans looking tasty really scrumptious tell me is there any more room for me in those jeans looking good plenty tight is there room any more room for meany more 
51,stand up,ludacris featuring shawnna,2003, stand up stand up stand up stand upwhen i move you move just like that when i move you move just like that when i move you move just like that hell yeah hey dj bring that back when i move you move just like that when i move you move just like that when i move you move just like that hell yeah hey dj bring that backhow you aint gon fuck bitch out me im the god damn reason you in vip ceo you dont have to see id im young wild and strapped like chiali blow we aint got nothing to worry about whoop ass let security carry em out watch out for the medallion my diamonds are wreckless feels like a midget is hanging from my neckless i pulled up wit a million trucks looking smelling feeling like a million bucksahh pass the bottles the heat is on we in the huddle all smoking that cheech  chong whats wrong the club and moon is full and im looking for a thick young lady to pull one sure shot way to get em outta them pants take note to the brand new dance like thiswhen i move you move just like that when i move you move just like that when i move you move just like that hell yeah hey dj bring that back when i move you move just like that when i move you move just like that when i move you move just like that hell yeah hey dj bring that backgo on wit ya big ass lemme see something tell ya little friend he can quit mean mugging im lit and i dont care what no one thinks but where the fuck is the waitress at wit my drinks my people outside and they cant get in we gon rush the back door and break em in the owner already pissed cause we sorta late but our time and our clothes gotta coordinate most girls lookin right some looking a mess thats why they spilling drinks all over ya dress but louie vuitton bras all over your breasts got me wanting to put hickies all over ya chest cmon we going party tonight yall use mouth to mouth bring the party to life dont be scurred show another part of your life the more drinks in your system the harder to fightwhen i move you move just like that when i move you move just like that when i move you move just like that hell yeah hey dj bring that back when i move you move just like that when i move you move just like that when i move you move just like that hell yeah hey dj bring that back stand up stand up stand up stand updamn right the fire marshall wanna shut us down get us out so someone can gun us down we was two songs away from getting some cutta now we one song away from tearing the club up move over luda got something to say do it now cause tomorrow aint promised today work wit me lets become one with the beat and dont worry bout me stepping all over ya feetwhen i move you move just like that when i move you move just like that when i move you move just like that hell yeah hey dj bring that back when i move you move just like that when i move you move just like that when i move you move just like that hell yeah hey dj bring that backstand up stand up stand up stand up stand up just like that stand up just like that stand up stand up 
52,the remedy i wont worry,jason mraz,2003, well i saw fireworks from the freeway and behind closed eyes i cannot make them go away cause you were born on the fourth of july freedom ring now something on the surface it stingsi said something on the surface well it kind of makes me nervous who says that you deserve this and what kind of god would serve this we will cure this dirty old disease well if you gots the poison i gots the remedythe remedy is the experience this is a dangerous liaison i says the comedy is that its serious this is a strange enough new play on wordsi say the tragedy is how youre gonna spend the rest of your nights with the light on so shine the light on all of your friends when it all amounts to nothing in the endi i wont worry my life away i i wont worry my life awaywell i heard two men talking on the radio in a cross fire kind of new reality show uncovering the ways to plan the next big attack they were counting down the ways to stab the brotherin the be right back after this the unavoidable kiss where the minty fresh death breath is sure to outlast this catastrophe dance with me cause if you gots the poison ive gots the remedythe remedy is the experience this is a dangerous liaison i says the comedy is that its serious this is a strange enough new play on wordsi say the tragedy is how youre gonna spend the rest of your nights with the light on so shine the light on all of your friends when it all amounts to nothing in the endi i wont worry my life away i i wont worry my life awaywhen i fall in love i take my time theres no need to hurry when im making up my mind you can turn off the sun but im still gonna shine and ill tell you why becausethe remedy is the experience this is a dangerous liaison i says the comedy is that its serious this is a strange enough new play on wordsi say the tragedy is how youre gonna spend the rest of your nights with the light on so shine the light on all of your friends when it all amounts to nothing in the endi i wont worry my life away i i wont worry my life away i i wont worry my life away  thank you 
54,excuse me miss,jayz,2003, you cant roll a blunt to this one you gotta you gotta well ya gotta light a j you gotta puff a j on this one you cant even drink cristowl on this one you gotta drink cristall buy some red wine a little gochayoure so contagious i cant take it have my baby lets just make it excuse me whats your name can i get my grown man on for one second cause i see some ladies tonight that should be hanging wit jayz jayzlady excuse me miss whats your name can you come hang with me possibly can i take you out tonightyou already know what its hitting for ma i got whatever outside and you know what im sitting on fifty fifty venture with them s dots kicking off armadale popping now only bring a nigga more only thing missing is a missus you aint even gotta do the dishes got two dishwashers got one chef one maid all i need is a partner to play spades with the cards up all trust who else you goin run with the truth is us only dudes moving units em pimp juice and us its the roc in here maybach outside gots rocks in air pjs on the runway young got air i dont land at a airport i call it the clear port therefore i dont wanna hear more back and forth about whos hot as young hollaexcuse me damn youre so contagious i cant take it have my baby lets just make it lady you gotta puff a j to this one cant roll a blunt up to this one boy youre so contagious i cant take it have my baby lets just make it excuse me whats your name cause i see some ladies tonight that should be rolling with jayz jayz lady whats your name cause i see some ladies tonight that should be rolling with jayz jayzeverybodys like hes no item please dont like him he dont wife em he one nights em now she dont like him she never met him groupies try to take advantage of him he wont let em he dont need em so he treats em like he treats em better them than me she dont agree with him shes mad at that hes not having that so those opposites attract like maganets she sees more than the benz wagon the friends taggin along with a flashy nigga bragging on the song she gets a glimpse of shawn and she likes that he 2ways her so she writes back smiley faces after all of her phrases either she the one or im caught in the matrix but fuck it let the fishburne red or green pill you live and you learn cmonexcuse me damn you gotta throw on your fine linens for this one youre so contagious i cant take it have my baby lets just make it lady gotta throw on ya scooby doos those are shoes by the way youre so contagious i cant take it have my baby lets just make it excuse me whats your name for the grown and sexy only for the grown and sexy lady whats your name so foxy girl youre so hot to trotlove lets go half on a son i know my past aint one you can easily get past but that chapter is done but im done reading for now remember spades face up you can believe him for now but ma you got a for real fserious role im bout to give you all the keys and security codes bout to show you where the cheese let you know i aint playing but before i jump out the window whats your nameexcuse me damn youre so contagious i cant take it have my baby lets just make it lady youre so contagious i cant take it have my baby lets just make it excuse me whats your name so foxy girl so hot to trot lady whats your name youre so foxy girl youre so hot to trot 
55,jenny from the block,jennifer lopez featuring jadakiss and styles p,2003, children grow and women producing men go working some go stealing everyones got to make a livingl o x j lo we off the block this year went from a little to a lot this year everybody mad at the rocks that i wear i know where im goin and i know where im from you hear lox in your ear yea were at the airport out decline from the block where everybody airforcedout with a new white tee you fresh nothin phony with us make the money get the mansion bring the homies with usdont be fooled by the rocks that i got im still im still jenny from the block used to have a little now i have a lot no matter where i go i know where i came from from the bronx dont be fooled by the rocks that i got im still im still jenny from the block used to have a little now i have a lot no matter where i go i know where i came from from the bronxfrom in living color and movie scripts to on the 6 to j lo to this headline clips i stayed grounded as the amounts roll in im real i thought i told you i really been on oprah thats just me nothin phony dont hate on me what you get is what you seedont be fooled by the rocks that i got im still im still jenny from the block used to have a little now i have a lot no matter where i go i know where i came from from the bronx dont be fooled by the rocks that i got im still im still jenny from the block used to have a little now i have a lot no matter where i go i know where i came from from the bronxim down to earth like this rockin this business ive grown up so much im in control and loving it rumors got me laughing kid love my life and my public put god first then cant forget to stay real to me its like breathingdont be fooled by the rocks that i got im still im still jenny from the block used to have a little now i have a lot no matter where i go i know where i came from from the bronx dont be fooled by the rocks that i got im still im still jenny from the block used to have a little now i have a lot no matter where i go i know where i came from from the bronxit take hard work to cash checks so dont be fooled by the rocks that i got now assets you get back what you put out even if you take the good route cant count the hood out after a while you know who to blink with just keep it real with the ones came in with best thing to do is stay low lox and jlo act like they dont but they knowdont be fooled by the rocks that i got im still im still jenny from the block used to have a little now i have a lot no matter where i go i know where i came from from the bronx dont be fooled by the rocks that i got im still im still jenny from the block used to have a little now i have a lot no matter where i go i know where i came from from the bronx dont be fooled by the rocks that i got im still im still jenny from the block used to have a little now i have a lot no matter where i go i know where i came from from the bronx dont be fooled by the rocks that i got im still im still jenny from the block used to have a little now i have a lot no matter where i go i know where i came from from the bronx 
56,are you happy now,michelle branch,2003, now dont just walk away pretending everythings okay and you dont care about me and i know its just no use when all your lies become your truths and i dont carechorus could you look me in the eye and tell me that youre happy now would you tell it to my face have i been erased are you happy now are you happy nowyou took all there was to take and left me with an empty plate and you dont care about it yeah and i am giving up this game and leaving you with all the blame cause i dont carechorusare you happy nowdo you really have everything you want you could never give something you aint got you cant run away from yourselfchoruswould you look me in the eye could you look me in the eye ive had all that i can take im not about to break are you happy now are you happy now 
